x,AdaBoostClassifier,BaggingClassifier,BernoulliNB,CalibratedClassifierCV,CategoricalNB,ComplementNB,DecisionTreeClassifier,DummyClassifier,ExtraTreeClassifier,ExtraTreesClassifier,GaussianNB,GaussianProcessClassifier,GradientBoostingClassifier,HistGradientBoostingClassifier,KNeighborsClassifier,LabelPropagation,LabelSpreading,LinearDiscriminantAnalysis,LinearSVC,LogisticRegression,LogisticRegressionCV,MLPClassifier,MultinomialNB,NearestCentroid,NuSVC,PassiveAggressiveClassifier,Perceptron,QuadraticDiscriminantAnalysis,RadiusNeighborsClassifier,RandomForestClassifier,RidgeClassifier,RidgeClassifierCV,SGDClassifier,SVC
1,0.8941043083900226,0.8941043083900226,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8941043083900226,0.8961451247165533,0.8941043083900226,0.8941043083900226,0.8124716553287982,0.8961451247165533,0.8941043083900226,0.8961451247165533,0.8553287981859411,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8165120593692021,,0.6569160997732426,0.8961451247165533,0.8124716553287982,0.8961451247165533,0.8941043083900226,0.8961451247165533,0.8961451247165533,0.7614512471655329,0.8941043083900226
2,0.8920634920634921,0.8920634920634921,0.8736961451247165,0.8839002267573697,0.871655328798186,0.8308802308802308,0.8941043083900226,0.8961451247165533,0.8941043083900226,0.8941043083900226,0.8409606266749124,0.8961451247165533,0.8941043083900226,0.8961451247165533,0.8390022675736961,0.8961451247165533,0.8961451247165533,0.871655328798186,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8062873634302206,,0.8798185941043084,0.871655328798186,0.8409606266749124,0.8961451247165533,0.8941043083900226,0.8961451247165533,0.8961451247165533,0.8961451247165533,0.8941043083900226
3,0.8839002267573696,0.8920634920634921,0.8858792001649144,0.8859410430839002,0.8858585858585858,0.8165945165945165,0.8920634920634921,0.8961451247165533,0.8920634920634921,0.8920634920634921,0.8532055246340959,0.8900226757369616,0.8879818594104307,0.8900226757369614,0.8920634920634921,0.8920634920634921,0.8920634920634921,0.8817975675118532,0.8859410430839002,0.8859410430839002,0.8961451247165533,0.8900226757369616,0.8961451247165533,0.7879406307977737,,0.8798185941043084,0.8594104308390023,0.8552463409606267,0.8900226757369616,0.8920634920634921,0.8859410430839002,0.8961451247165533,0.745124716553288,0.8941043083900226
4,0.8961245104102247,0.8920222634508349,0.8776953205524635,0.8961245104102247,0.8858379715522574,0.6595135023706452,0.8981447124304267,0.8961451247165533,0.8920428777571635,0.894083694083694,0.8552257266542981,0.8981859410430838,0.9001855287569572,0.8941043083900226,0.8900226757369614,0.894083694083694,0.8981653267367553,0.8777159348587921,0.894083694083694,0.8961245104102247,0.8941043083900228,0.8981653267367552,0.8961451247165533,0.783879612451041,,0.7287569573283859,0.8879200164914451,0.8511440940012369,0.8920634920634921,0.8981447124304267,0.894083694083694,0.8961451247165533,0.8981447124304266,0.8920428777571635
5,0.9042259327973614,0.8981447124304267,0.8919810348381777,0.8961245104102247,0.88989898989899,0.7880849309420738,0.8960832817975675,0.8961451247165533,0.8920222634508349,0.8940630797773654,0.8286951144094001,0.894083694083694,0.8960832817975675,0.8960832817975675,0.8879612451041023,0.8920222634508349,0.8920222634508349,0.8878581735724593,0.8981653267367553,0.8981653267367553,0.894083694083694,0.8900020614306328,0.8961451247165533,0.7920428777571635,,0.7368996083281797,0.8920428777571635,0.826633683776541,,0.8940424654710369,0.8981653267367553,0.9002061430632858,0.8900020614306328,0.8920428777571633
6,0.9021851164708308,0.8980828695114409,0.8940012368583797,0.9022057307771594,0.8960214388785817,0.7798804370232941,0.8981240981240981,0.8961451247165533,0.9021851164708308,0.8981240981240981,0.8185116470830757,0.8961245104102247,0.9021645021645022,0.9143887858173573,0.8981447124304267,0.9001649144506286,0.9001649144506286,0.8940012368583797,0.9083281797567512,0.9042465471036898,0.9103277674706247,0.8981653267367553,0.8961451247165533,0.7981653267367552,,0.8961451247165533,0.8879406307977735,0.8185116470830757,,0.9042259327973612,0.9083281797567512,0.9042465471036898,0.90424654710369,0.8879818594104307
7,0.9082251082251082,0.8777777777777779,0.8940218511647082,0.9042877757163472,0.8898783755926614,0.7779220779220779,0.8940630797773654,0.8961451247165533,0.881859410430839,0.885899814471243,0.8307359307359308,0.8961451247165533,0.8899402185116472,0.8940630797773655,0.8961245104102247,0.894083694083694,0.894083694083694,0.896000824572253,0.9063079777365491,0.9083487940630798,0.9002267573696144,0.8981859410430839,0.8961451247165533,0.8369614512471655,,0.7327973613687899,0.9042465471036898,0.8205730777159349,,0.8859204287775716,0.9063079777365491,0.8981859410430839,0.8715934858792002,0.8981653267367552
8,0.9102659245516389,0.8961245104102247,0.8879200164914451,0.9022263450834881,0.8939393939393939,0.7799422799422799,0.9022057307771594,0.8961451247165533,0.8879612451041023,0.8879612451041023,0.8287363430220573,0.8961451247165533,0.8919604205318491,0.9042671614100186,0.8940630797773655,0.8961451247165533,0.8961451247165533,0.9001649144506286,0.9083075654504225,0.9083075654504226,0.9042671614100186,0.8941043083900226,0.8961451247165533,0.845124716553288,,0.7450628736343021,0.904287775716347,0.8104720676149247,,0.9001649144506286,0.9103483817769533,0.8981653267367553,0.9022057307771594,0.8961038961038963
9,0.9123067408781693,0.9042671614100186,0.9062255205112348,0.9164502164502164,0.9122861265718409,0.7860647289218717,0.8961038961038961,0.8961451247165533,0.9062461348175633,0.9021438878581736,0.8429808286951145,0.9123891981034837,0.9143475572047001,0.9002061430632861,0.9042671614100186,0.902226345083488,0.902226345083488,0.908286951144094,0.9144094001236859,0.9164502164502164,0.9164502164502165,0.9022057307771594,0.8961451247165533,0.8512265512265513,,0.918491032776747,0.8715316429602143,0.8267779839208412,,0.9082663368377654,0.9143887858173573,0.9144094001236859,0.879736136878994,0.906266749123892
10,0.9062255205112348,0.9022057307771594,0.9082663368377654,0.9164914450628736,0.9143475572047001,0.8024118738404453,0.8981240981240981,0.8961451247165533,0.900103071531643,0.9062873634302206,0.8531849103277676,0.9083487940630798,0.9062461348175634,0.9164502164502164,0.9164914450628736,0.9042053184910328,0.9021645021645022,0.9204906204906205,0.9225520511234798,0.9225520511234798,0.9164708307565451,0.9103896103896105,0.8961451247165533,0.881756338899196,,0.8450010307153164,0.8573077715934858,0.843104514533086,,0.9083075654504226,0.9184704184704184,0.9124098124098126,0.908286951144094,0.9063079777365491
