x,ARDRegression,AdaBoostRegressor,BaggingRegressor,BayesianRidge,CCA,DecisionTreeRegressor,DummyRegressor,ElasticNet,ElasticNetCV,ExtraTreeRegressor,ExtraTreesRegressor,GammaRegressor,GaussianProcessRegressor,GradientBoostingRegressor,HistGradientBoostingRegressor,HuberRegressor,IsotonicRegression,KNeighborsRegressor,KernelRidge,Lars,LarsCV,Lasso,LassoCV,LassoLars,LassoLarsCV,LassoLarsIC,LinearRegression,LinearSVR,MLPRegressor,MultiTaskElasticNet,MultiTaskElasticNetCV,MultiTaskLasso,MultiTaskLassoCV,NuSVR,OrthogonalMatchingPursuit,OrthogonalMatchingPursuitCV,PLSCanonical,PLSRegression,PassiveAggressiveRegressor,PoissonRegressor,QuantileRegressor,RANSACRegressor,RadiusNeighborsRegressor,RandomForestRegressor,Ridge,RidgeCV,SGDRegressor,SVR,TheilSenRegressor,TransformedTargetRegressor,TweedieRegressor
11,9.503600782175576,11.308706207491904,10.097567591942822,9.407237542532357,,12.19504965232918,13.27921312272904,12.103820995719706,9.376275396505621,11.39363464411756,9.707305322630393,,326.3355475830371,9.497284223868643,9.480969555610145,9.475025659917465,,10.164711748362757,9.796987171261895,9.437249908714197,9.500768653232821,11.493971460696212,9.513069590681136,11.493972764418611,9.500768653232821,9.443426121338506,9.437249908714199,9.285939495812228,9.332947667656706,,,,,11.050396167201686,12.18815245494109,10.323344268897046,,9.312180239875032,10.599341919283544,9.351801935929123,,10.851850728034352,,9.430038160024772,9.411049096737761,9.343322750268321,9.324454299139479,11.173662416427895,9.265086946116229,9.437249908714199,12.157102011930105
12,9.125120464238481,11.284806887523827,9.740906545239811,9.04026696745616,,11.40913110543869,13.27921312272904,12.043428533933643,9.026482716368067,10.997529019110315,9.581393540244425,,748.3716756463714,9.416982540810151,9.07086885662257,9.167460576692323,,10.291259873482437,9.236515590482728,9.064441734633386,9.07355099897176,11.493972294426793,9.096944714005085,11.49397276441861,9.07355099897176,9.064441734633386,9.064441734633386,8.960816019929936,8.969583285921198,,,,,10.98325539665904,12.18815245494109,10.22050734168509,,8.933603389586754,9.532198575307008,9.055398232451934,,10.478298782978094,,9.436787217052348,9.044433775690878,9.017954333117267,8.940976034312913,11.100863144282867,8.920345804334,9.064441734633386,12.087012353698443
13,8.699855558717573,11.452166666124455,9.448002302024092,8.608237753736972,,12.204628724000742,13.27921312272904,11.86347118364584,8.598722151179182,10.98497988256425,9.270320047755803,,1158.9913497043578,8.826833445322194,8.82612808168191,8.748751454018667,,10.153942031214083,8.770294942390075,8.630498215093905,8.631379433252787,11.170417654724803,8.643458843490903,11.170420580684514,8.631379433252787,8.630498215093905,8.630498215093905,8.595388071944395,8.465462196339109,,,,,10.883969855827425,12.283661542756596,9.43615319547106,,8.527853606882195,9.57855672901876,8.688674690955837,,17.09366018000836,,9.179082397345026,8.612380464364724,8.593496667196936,8.493965651070972,10.991617714093397,8.601131960226631,8.630498215093905,11.927551363524328
14,8.451471226787913,10.954668588706696,9.421586857598268,8.354148810521894,,11.871020839759424,13.27921312272904,11.77993714526652,8.35124060259175,11.607723355057749,9.204018934020965,,885.9910658457306,8.470970911368214,8.530111648051202,8.537399469748491,,10.292984873887557,8.445559824349388,8.37632039423917,8.37495618886358,11.1573947567297,8.383786582676652,11.157400154963174,8.37495618886358,8.37632039423917,8.376320394239169,8.373363590167775,8.227961649037244,,,,,10.854332150271592,12.283661542756596,9.43615319547106,,8.279980377612585,9.886690023329942,8.49508043831519,,13.485794877717742,,9.032067415657906,8.359552670131666,8.34956576694285,8.233613635345268,11.006381019057324,8.342075231647481,8.376320394239169,11.837406467553611
15,8.145107191458933,10.960428548386796,9.149597816985455,8.059088274580548,,12.56500887018242,13.27921312272904,11.710362385770539,8.061329787122265,10.955736079516043,9.18565913451232,,1190.375751128209,8.518179127529667,8.42476261007887,8.135788461005848,,9.884613826229971,8.104000546364887,8.079955059130146,8.076465008100524,11.155829085156599,8.081649441094546,11.155830928121176,8.076465008100524,8.079955059130146,8.079955059130146,8.066811826254073,7.90601187511967,,,,,10.835750713592148,12.283661542756596,9.490133476965717,,7.998731982086591,9.865351066486634,8.256516045398417,,9.320153399631218,,9.025825572185477,8.064796872819212,8.063717140120747,7.951863460575353,10.90252060137227,8.058548620988812,8.079955059130146,11.758546803117502
16,7.868126751839524,11.104351914968756,9.205908253547802,7.798978173424206,,12.450132368438329,13.27921312272904,11.573865932099135,7.795078314572592,11.007189669775041,9.316012690436946,,1290.0927352107722,8.16427092436962,8.226517062062406,7.906807154921019,,9.739182594535423,7.832168789462748,7.823335253636441,7.824506191032127,10.984162784941674,7.8251607079781635,10.984161940584814,7.824506191032127,7.8175921469940155,7.823335253636443,7.805876878460315,7.581781729758357,,,,,10.729880302948294,12.283661542756596,9.274192605119556,,7.746362509505524,8.78407487077857,7.996280696950813,,8.867522596960502,,8.805765781994538,7.806540362726158,7.798030777676231,7.688662989486361,10.820783282476018,7.827714809876772,7.823335253636443,11.629037652925433
17,7.615256545603918,10.45359862316957,9.156827600548143,7.543857362910188,,12.065770019392284,13.27921312272904,11.526388227381744,7.537146874892243,11.196187894825181,8.985725561021276,,1147.2927789514133,8.214160675390131,8.010341697453132,7.597171002325281,,9.538188877006386,7.537689096592134,7.573333084874976,7.5705130551359625,10.984162784941674,7.5674303570360735,10.984161940584814,7.5705130551359625,7.571439668019981,7.57333308487498,7.520740515472561,7.394882657112932,,,,,10.678764500277717,12.283661542756596,9.274192605119556,,7.5050511062063805,8.81622612004261,7.74690465964027,,8.945797156156262,,8.742989996181505,7.551388918543239,7.5393436132996925,7.422551213382848,10.793770760004538,7.542582180928489,7.57333308487498,11.567285011222928
18,7.470337998058755,10.248968525021706,8.98433283191479,7.386914162632245,,11.647639694942873,13.27921312272904,11.423702699457507,7.38686278537409,10.52063914465426,9.094894691741414,,899.8761470193904,7.9202779036125515,7.886710488312274,7.455759350303493,,9.66185312034587,7.3484103179182,7.416323052662304,7.403426225222242,10.985492700727557,7.414339767969895,10.985489768878338,7.403426225222242,7.401329898360815,7.416323052662308,7.392131623801228,7.106598256906486,,,,,10.574448841613497,12.283661542756596,9.6077090460428,,7.361255074671448,9.041163232644822,7.598597106413319,,9.02831980909621,,8.731274812710227,7.395306700410867,7.339295918583607,7.198450817467646,10.717732183833022,7.339505773247387,7.416323052662308,11.457873558843012
19,7.27253762031746,9.86141934836514,8.896979708403988,7.185762831427725,,12.200987977058125,13.27921312272904,11.33812106328752,7.1831223480438435,11.152184323569994,8.852894024281063,,604.7014244095956,7.78618276026959,7.807618385935857,7.197936481293005,,9.651340954129843,7.16105260735308,7.213116565769837,7.208222760739155,10.951914311159937,7.211795762863896,10.951918088494256,7.208222760739155,7.213116565769837,7.21311656576984,7.211611055280077,6.952585995802072,,,,,10.521709592679132,12.283661542756596,9.6077090460428,,7.178400178110115,7.626320821832851,7.431056924639641,,9.503473811961342,,8.499495661630558,7.194345109969547,7.180443385301224,7.099131894192042,10.68598128926297,7.184938247932708,7.21311656576984,11.366477707786274
20,6.753675441209802,9.39429164291502,8.271696163727473,6.674122189720219,,10.336171988047257,13.27921312272904,11.02360200690846,6.667818529413164,11.157065963020818,8.827175196021415,,586.658807496132,7.1858709879925655,7.303163965902815,6.684035326042302,,9.386070280453119,6.625627040013017,6.6981703750592,6.7213415064407664,10.249874887973826,6.71650033125787,10.249865382739998,6.7213415064407664,6.6981703750592,6.698170375059203,6.691388234783307,6.531924861376246,,,,,10.269947831506723,10.809946861708745,9.124851213516306,,6.694086002913569,7.387059449328282,6.950677842535467,,7.73592006792754,,8.148347386916473,6.68054316214959,6.669355484860525,6.584549664728478,10.407935162765144,6.632077738479408,6.698170375059203,11.104997986093727
21,6.630929140006425,9.382747403840044,8.41950862438772,6.52678534665152,,11.192548068701502,13.27921312272904,10.769675638540198,6.516233050725088,10.69269043201633,9.231955646894656,,601.7561901671502,7.380217901455252,7.2149387188319345,6.536037361141839,,8.982973710241009,6.45963514742186,6.555016166534121,6.555016166534121,10.066227698332296,6.556190276899647,10.06620606967559,6.555016166534121,6.555016166534121,6.555016166534123,6.502616758917345,6.212784134070654,,,,,10.086825299752613,11.680343346383376,9.403085022499404,,6.524429450591064,7.032174383722946,6.775457996753154,,7.573576183188778,,8.107702971482482,6.535691361819232,6.501292234078271,6.364344472574622,10.112422866511805,6.392633074856146,6.555016166534123,10.87020521654622
22,6.481532968539201,9.343267253392428,7.887772718767168,6.388357691025803,,11.507495529197643,13.27921312272904,10.620033564452351,6.378195807426844,11.151828224662081,8.958131196576742,,567.2992626364143,7.184940054401606,7.189219621953302,6.393499888897138,,9.115461020886707,6.341274714876383,6.4164934777612705,6.4164934777612705,10.008842813140665,6.417502394076366,10.008831053971482,6.4164934777612705,6.4164934777612705,6.416493477761275,6.465603453059018,6.085190516590591,,,,,10.011818368923066,11.680343346383376,9.403085022499404,,6.35827250308194,6.859365351162414,6.673671083366226,,7.024270087830829,,7.913830740628949,6.398347592782819,6.367294571990239,6.223256433245963,10.031673331316751,6.2518137943064875,6.416493477761275,10.717114895078387
23,6.29065933969891,8.978991823913736,8.111777851372961,6.199555564996335,,11.382290269735766,13.27921312272904,10.531258161109797,6.195794612851039,11.428139362931368,8.674893331335525,,550.2794853618727,6.914580245356848,6.978633359067534,6.220896186318915,,9.169996353792884,6.153219828952621,6.224038872527782,6.224038872527782,9.984240234199044,6.225185277887433,9.984225479704003,6.224038872527782,6.224038872527782,6.2240388725277835,6.295229739112735,5.951373624920314,,,,,9.95994970743857,11.680343346383376,9.403085022499404,,6.147540370434954,7.450903135276263,6.507152543950295,,6.886283751401702,,7.819554778907544,6.208361306427051,6.190403545182087,6.086617593021883,10.033339755346999,6.1340751531731,6.2240388725277835,10.616088492570684
24,6.042701214657333,8.859895076218708,8.08661574243608,5.963424228918585,,11.319882883540526,13.27921312272904,10.414598893933324,5.946296177805697,11.030800261671553,8.631651756365935,,390.0053770588967,6.8294809539148105,6.872862385286883,6.001548745568404,,8.982504618897293,5.914332596780626,5.986362205601277,5.986362205601277,9.92663370526263,5.987260591688618,9.926618940079043,5.986362205601277,5.986362205601277,5.986362205601277,6.148439389654787,5.789503552563174,,,,,9.871605509565182,11.680343346383376,9.4486915554126,,5.901899458251123,7.2772924518867645,6.305976213613361,,6.614579498895124,,7.651193227670367,5.9710419982580785,5.958804323978085,5.837644418548512,10.010705884178105,5.902018488278819,5.986362205601277,10.494865833057629
25,5.846163871712085,8.786095427754299,7.594836265307672,5.7691302348612385,,10.604234959896573,13.27921312272904,10.329104279326712,5.7516842415299685,11.140160308934314,8.436317000448302,,389.006283879351,6.748036626946955,6.838288145474238,5.856660186566567,,8.876898766166015,5.733621263018172,5.79009791467534,5.788730261163106,9.905454017088028,5.790327655662626,9.905436173423318,5.788730261163106,5.79009791467534,5.790097914675341,6.009647424013132,5.67778492178754,,,,,9.834124739729202,11.680343346383376,9.548557569971084,,5.7182171897070555,11.183798418779505,6.163387441962716,,6.355135879813673,,7.557656101670802,5.775859351448899,5.720714876169499,5.672819627048869,9.975635499590606,5.7584117763573985,5.790097914675341,10.39783405218486
