Midterm,Final,Project 1,Project 2,Programming Assignment 1,Programming Assignment 2,Programming Assignment 3,Programming Assignment 4,Programming Assignment 5,Programming Assignment 6,Reading Quiz 2025-01-08,Reading Quiz 2025-01-10,Reading Quiz 2025-01-13,Reading Quiz 2025-01-15,Reading Quiz 2025-01-17,Reading Quiz 2025-01-22,Reading Quiz 2025-01-24,Reading Quiz 2025-01-27,Reading Quiz 2025-01-29,Reading Quiz 2025-01-31,Reading Quiz 2025-02-03,Reading Quiz 2025-02-05,Reading Quiz 2025-02-07,Reading Quiz 2025-02-10,Reading Quiz 2025-02-12,Reading Quiz 2025-02-14,Reading Quiz 2025-02-19,Reading Quiz 2025-02-21,Reading Quiz 2025-02-24,Reading Quiz 2025-02-26,Reading Quiz 2025-02-28,Reading Quiz 2025-03-03,Reading Quiz 2025-03-05,Reading Quiz 2025-03-07,Reading Quiz 2025-03-10,Preparation,Application,Examination,Total,quarter,year,course,exam_type,remote,min_category,atrisk
0.9647058823529411,0.8988372093023256,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.75,96.16666666666669,97.0,93.17715458276334,93.17715458276334,winter,2025,winter2025,inperson,in person,Examination,False
0.9941176470588234,0.8797674418604651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,93.69425444596442,93.69425444596442,winter,2025,winter2025,inperson,in person,Examination,False
0.8764705882352941,0.8332558139534884,0.82,0.7,1.0,1.0,0.99,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,94.00000000000001,89.30000000000001,85.48632010943912,85.48632010943912,winter,2025,winter2025,inperson,in person,Examination,False
0.7999999999999999,0.7651162790697674,0.0,1.0,1.0,1.0,0.96,0.12,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,0.39999999999999997,0.0,0.915,0.94,0.0,1.0,0.9033333333333333,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,58.36666666666668,67.80000000000001,78.25581395348837,58.36666666666668,winter,2025,winter2025,inperson,in person,Preparation,True
0.9176470588235294,0.8604651162790697,0.95,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.19333333333333,98.0,88.90560875512996,88.90560875512996,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.6,100.0,98.83720930232558,98.83720930232558,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.993720930232558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,99.6860465116279,99.6860465116279,winter,2025,winter2025,inperson,in person,Examination,False
0.9882352941176471,0.9960465116279069,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,99.0,99.4093707250342,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9744186046511628,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,97.0,98.72093023255815,97.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9069767441860465,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,98.0,95.34883720930233,95.34883720930233,winter,2025,winter2025,inperson,in person,Examination,False
0.9941176470588234,0.9534883720930233,0.9,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.34,95.0,97.38030095759234,95.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9976744186046511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,99.88372093023256,99.88372093023256,winter,2025,winter2025,inperson,in person,Examination,False
0.9352941176470588,1.0,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,96.4,98.38235294117646,96.4,winter,2025,winter2025,inperson,in person,Application,False
0.9529411764705882,0.8483720930232558,0.95,1.0,1.0,1.0,0.98,0.98,1.0,0.9,1.0,1.0,1.0,0.4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,93.6,97.6,90.0656634746922,90.0656634746922,winter,2025,winter2025,inperson,in person,Examination,False
0.8294117647058823,0.7816279069767442,0.95,1.0,1.0,1.0,0.98,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5,1.0,1.0,0.5,0.83,1.0,89.18666666666667,98.6,80.55198358413134,80.55198358413134,winter,2025,winter2025,inperson,in person,Examination,False
0.9764705882352942,0.9046511627906977,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.2,97.4,94.0560875512996,94.0560875512996,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9495348837209302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,82.0,100.0,97.47674418604652,82.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9030232558139535,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,95.15116279069767,95.15116279069767,winter,2025,winter2025,inperson,in person,Examination,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.8767441860465117,0.79,0.85,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,84.80000000000001,90.89603283173734,72.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9941176470588234,0.9193023255813954,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,94.0,95.67099863201094,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,100.0,99.0,winter,2025,winter2025,inperson,in person,Application,False
0.9235294117647058,0.9069767441860465,0.87,1.0,0.75,1.0,0.0,0.8,1.0,0.95,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5583333333333333,1.0,0.0,0.88,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,62.28666666666667,82.4,91.52530779753761,62.28666666666667,winter,2025,winter2025,inperson,in person,Preparation,True
1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,100.0,99.0,winter,2025,winter2025,inperson,in person,Application,False
0.9882352941176471,0.9030232558139535,0.0,0.7,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,82.0,66.0,94.56292749658003,66.0,winter,2025,winter2025,inperson,in person,Application,True
0.8411764705882353,0.9232558139534884,1.0,1.0,1.0,1.0,1.0,0.9833,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.61333333333334,99.333,90.27359781121751,90.27359781121751,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9960465116279069,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,98.0,99.80232558139534,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.8823529411764706,0.8644186046511628,0.95,0.85,1.0,1.0,1.0,0.7,0.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9033333333333333,0.835,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.95333333333333,89.5,87.33857729138167,86.95333333333333,winter,2025,winter2025,inperson,in person,Preparation,False
0.8941176470588235,0.9425581395348838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,83.33333333333331,100.0,93.04480164158687,83.33333333333331,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9651162790697675,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,96.0,98.25581395348837,96.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9488372093023255,0.9,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,92.0,92.0,97.44186046511628,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.6470588235294118,0.8223255813953488,0.1,1.0,1.0,1.0,0.945,0.945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5466666666666666,1.0,1.0,1.0,0.835,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,73.52666666666667,80.9,77.85088919288646,73.52666666666667,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9495348837209302,0.82,0.85,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.9566666666666667,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.67,0.5,0.5,68.50666666666667,73.4,97.47674418604652,68.50666666666667,winter,2025,winter2025,inperson,in person,Preparation,True
0.9058823529411765,0.7495348837209301,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,96.0,82.77086183310533,82.77086183310533,winter,2025,winter2025,inperson,in person,Examination,False
0.611764705882353,0.8674418604651162,0.95,0.7,1.0,1.0,0.655,0.9283,0.95,0.95,0.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,0.9700000000000001,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.96,0.0,1.0,0.0,0.33,0.67,0.0,53.653333333333336,87.833,80.35225718194253,53.653333333333336,winter,2025,winter2025,inperson,in person,Preparation,True
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,96.733,100.0,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.8823529411764706,0.8953488372093024,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.66666666666669,99.0,89.20998632010945,89.20998632010945,winter,2025,winter2025,inperson,in person,Examination,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,92.0,100.0,100.0,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,1.0,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,96.0,100.0,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9352941176470588,0.9846511627906978,1.0,0.85,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,94.5,97.2311901504788,94.5,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.996279069767442,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,99.8139534883721,99.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,100.0,99.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9262790697674418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,96.31395348837209,96.31395348837209,winter,2025,winter2025,inperson,in person,Examination,False
0.9352941176470588,0.8774418604651162,0.18,0.85,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,69.2,79.6,90.63679890560874,69.2,winter,2025,winter2025,inperson,in person,Preparation,True
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9476470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,98.69117647058823,98.69117647058823,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9209302325581395,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,96.04651162790698,96.04651162790698,winter,2025,winter2025,inperson,in person,Examination,False
0.6470588235294118,0.756279069767442,0.0,1.0,1.0,1.0,0.925,0.9233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0,1.0,0.0,1.0,1.0,0.7566666666666667,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,75.52666666666667,78.483,72.89740082079344,72.89740082079344,winter,2025,winter2025,inperson,in person,Examination,False
0.9352941176470588,0.9437209302325581,0.95,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.835,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.46,93.0,94.16142270861832,93.0,winter,2025,winter2025,inperson,in person,Application,False
0.8770588235294118,0.9237209302325581,0.48,1.0,1.0,1.0,1.0,0.9567,1.0,0.95,1.0,0.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.86,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,82.77333333333333,88.667,91.20554035567714,82.77333333333333,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9272093023255813,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88,1.0,0.0,1.0,1.0,1.0,1.0,91.18666666666667,99.0,93.41928864569083,91.18666666666667,winter,2025,winter2025,inperson,in person,Preparation,False
0.8470588235294118,0.9206976744186047,0.0,0.7,0.75,0.2,0.3,1.0,1.0,0.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,58.0,50.5,90.22879616963064,50.5,winter,2025,winter2025,inperson,in person,Application,True
0.8588235294117647,0.7906976744186046,0.95,1.0,1.0,1.0,0.94,0.9682999999999999,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.915,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,84.32666666666665,98.083,82.47606019151846,82.47606019151846,winter,2025,winter2025,inperson,in person,Examination,False
0.9352941176470588,0.9006976744186046,0.9,1.0,1.0,1.0,0.985,0.9867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.5,1.0,1.0,1.0,96.93333333333334,97.717,91.79958960328318,91.79958960328318,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9748837209302326,0.95,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,96.0,98.74418604651163,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9941176470588234,0.9960465116279069,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,99.0,99.55642954856361,99.0,winter,2025,winter2025,inperson,in person,Application,False
0.9058823529411765,0.7037209302325582,0.82,1.0,1.0,1.0,0.95,1.0,0.9,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,0.98,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.83,1.0,1.0,80.40666666666667,94.4,80.48016415868673,80.40666666666667,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9465116279069768,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,98.0,94.51778385772914,94.51778385772914,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9483720930232559,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.665,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.66,96.4,97.4186046511628,90.66,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.9690697674418605,0.9,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0,92.0,98.45348837209302,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,0.751860465116279,0.95,0.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8416666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.5,1.0,1.0,1.0,94.56666666666668,71.0,87.59302325581396,71.0,winter,2025,winter2025,inperson,in person,Application,False
1.0,0.9767441860465116,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.52666666666669,99.0,98.83720930232558,95.52666666666669,winter,2025,winter2025,inperson,in person,Preparation,False
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9411764705882353,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,100.0,96.78522571819425,96.0,winter,2025,winter2025,inperson,in person,Preparation,False
0.9882352941176471,0.9697674418604652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,97.9001367989056,97.9001367989056,winter,2025,winter2025,inperson,in person,Examination,False
1.0,0.9051162790697674,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.66666666666669,98.0,95.25581395348837,95.25581395348837,winter,2025,winter2025,inperson,in person,Examination,False
0.9941176470588234,0.9302325581395349,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,92.0,99.0,96.21751025991792,92.0,winter,2025,winter2025,inperson,in person,Preparation,False
