x,ARDRegression,AdaBoostRegressor,BaggingRegressor,BayesianRidge,CCA,DecisionTreeRegressor,DummyRegressor,ElasticNet,ElasticNetCV,ExtraTreeRegressor,ExtraTreesRegressor,GammaRegressor,GaussianProcessRegressor,GradientBoostingRegressor,HistGradientBoostingRegressor,HuberRegressor,IsotonicRegression,KNeighborsRegressor,KernelRidge,Lars,LarsCV,Lasso,LassoCV,LassoLars,LassoLarsCV,LassoLarsIC,LinearRegression,LinearSVR,MLPRegressor,MultiTaskElasticNet,MultiTaskElasticNetCV,MultiTaskLasso,MultiTaskLassoCV,NuSVR,OrthogonalMatchingPursuit,OrthogonalMatchingPursuitCV,PLSCanonical,PLSRegression,PassiveAggressiveRegressor,PoissonRegressor,QuantileRegressor,RANSACRegressor,RadiusNeighborsRegressor,RandomForestRegressor,Ridge,RidgeCV,SGDRegressor,SVR,TheilSenRegressor,TransformedTargetRegressor,TweedieRegressor
1,0.03846625353869752,-0.010762627295895211,0.03390982792493806,0.03846625353869748,,0.02797246446212962,-0.005664689621796448,-0.004043051085893867,0.04028219203881731,0.027972464462129577,0.03540060900821738,-0.001051697876234492,0.03162209330649886,0.027973148317949927,-0.005664689621796448,-0.0016458196973994754,0.037489957465830615,-0.010647255614324735,-1.9194763210272163,0.03883679505974378,0.03883679505974378,-0.005664689621796448,0.03886051075769277,-0.005664689621796448,0.03883679505974378,0.03883679505974378,0.03883679505974378,-0.18035190976896548,-22.207538181311158,,,,,0.020748963557927214,0.03883679505974389,,,,-0.2901470377017733,0.038788847607056164,,-0.35236364310109414,-0.005664689621796404,0.03632282427791631,0.03929749019826099,0.03929749019826125,0.03375510843299998,-0.0654889613200013,-0.29625854551497055,0.03883679505974378,-0.0010577528990025175
2,0.04517000022817428,-0.0333551860098529,0.0405224898303177,0.04885862003257457,,0.03002421452246873,-0.005664689621796448,-0.0040456659722635235,0.04911617243864179,0.03002421452246882,0.037222940614628275,0.0007098275486874473,0.029065714963971388,0.030025447435936915,-0.005664689621796448,0.007902650071592809,,0.01011909050112696,-0.8878532846561379,0.04945854121833095,0.04945854121833095,-0.005664689621796448,0.049461950338655504,-0.005664689621796448,0.04945854121833095,0.04945854121833095,0.04945854121833069,-0.1755600346764905,-12.636802416901324,,,,,0.03089259755903031,0.03883679505974382,0.04945854121833102,,0.04945854121833097,-0.22362561972011114,0.049944940470716404,,-0.31631435670363084,0.009176700089294786,0.03715348023450875,0.050080617990180085,0.05008061799018013,0.0423907181358548,-0.05903152461228613,-0.24453853880164886,0.04945854121833069,0.0006977656304525404
3,0.05293271857376265,-0.027553182639862304,0.04344948518311451,0.05820231786947609,,0.042488573771690394,-0.005664689621796448,-0.0040456659722635235,0.05910374883594525,0.055008646376896245,0.049697718628312425,0.000995426435928759,0.03902262783158439,0.04248794257462522,-0.005664689621796448,0.020765116080062995,,0.019557274528145464,-0.19150724643012343,0.06025951202077131,0.06025951202077131,-0.005664689621796448,0.05938506304178193,-0.005664689621796448,0.06025951202077131,0.06025951202077131,0.06025951202077116,-0.06323612364114835,-4.653998529798369,,,,,0.04530303915249736,0.03883679505974382,0.06025951202077125,,0.06068417029554614,-0.20989764578415704,0.05862366452213941,,-0.3545156237589359,-0.003685503180452643,0.053260143302492735,0.06054237460281895,0.06054237460281815,0.01182373311376279,-0.03540493451717901,-0.059086764053471554,0.06025951202077116,0.0009697113123096068
4,0.05872239002568682,-0.047161227441977725,0.06042668128436803,0.06566941979891025,,0.04045856568490269,-0.005664689621796448,-0.0040456659722635235,0.06705422598189363,0.05513708207702892,0.049672741865778705,0.002158905640900488,0.03405102422359285,0.04344257847723505,0.002642446662828801,0.025194817596526885,,0.016532965656844634,-0.11634982327293986,0.06927584087272982,0.06927584087272982,-0.005664689621796448,0.0682207265987709,-0.005664689621796448,0.06927584087272982,0.06927584087272982,0.06927584087272978,-0.027088764471745398,-2.449071329476778,,,,,0.037776877579293,0.03883679505974393,0.06927584087272984,,0.06991103013301089,-0.06635487825097008,0.0673141730880544,,-0.2903383598066335,0.017981464091340493,0.04913865450203396,0.06969270435446069,0.06969270435446077,0.017828367516012154,-0.027923439516900017,-0.02440861600608881,0.06927584087272978,0.00214899563116695
5,0.05947135236141417,-0.10322708094604112,-0.004717699242190521,0.07376507554807583,,-0.02852547503468659,-0.005664689621796448,-0.0037334714910495447,0.07482563141857815,-0.03406293440777044,-0.01637837266436324,0.00528845580469568,-0.06374286099282415,-0.011619222362312743,0.02251388789395119,0.033961694104219765,,-0.012043000082834543,-0.0910387922357467,0.07581092070620192,0.07365269733902109,-0.005664689621796448,0.07273863474306423,-0.005664689621796448,0.07365269733902109,0.06719630419905545,0.07581092070620207,-0.018414084943676867,-0.9029025918213008,,,,,0.02999439419023564,0.0218223757248708,0.06205874391242616,,0.07677577148678208,-0.20914861912439284,0.07700144693589175,,-0.28130265633357526,0.01943960514960321,0.010916740510428458,0.07722354855018865,0.06600738226494696,0.02293593683244475,-0.019242443349183503,-0.015709099547952833,0.07581092070620207,0.005233034612206766
6,0.08955887821112898,-0.020281977580873224,0.021510459662586735,0.10701222548808167,,-0.038818216735775124,-0.005664689621796448,0.0002381186658612311,0.10530659646820469,-0.022114313804218643,-0.01486156986415208,0.011898145329965425,-0.3151770500964539,0.004076456444278165,0.06528075042629329,0.06917620654472292,,-0.03203689544424713,-0.012360940088494043,0.10419570750628879,0.10413183224206549,-0.005664689621796448,0.102852338046591,-0.005664689621796448,0.10413183224206549,0.0925202583528026,0.10419570750628886,0.05020235792703422,-0.3265296952401157,,,,,0.04386832747884908,0.018271733279434165,0.09008795678203943,,0.10502968604296055,-0.0990210656854019,0.1091671434724589,,-0.23186264248751925,0.04610284598793313,0.024793578588277864,0.10677214429388118,0.10245027910338242,0.0718273539708552,0.012343390510419706,0.06301828722653544,0.10419570750628886,0.011854539658800501
7,0.09139660359441186,0.019530357083826423,0.006420086421292747,0.11244204409481517,,-0.04087338421700386,-0.005664689621796448,0.0002381186658612311,0.11018514810478515,-0.04277635851181862,-0.028398037359564587,0.012223506725707222,-0.16279372873195486,0.01798982620390932,0.06842808588414799,0.07753486133935002,,-0.020493918915769793,0.039670751066370746,0.1104194910873472,0.10999053884153134,-0.005664689621796448,0.10900257142438571,-0.005664689621796448,0.10999053884153134,0.1104194910873472,0.11041949108734728,0.07113055551114193,0.002625817560512744,,,,,0.04792538424325519,0.018271733279434165,0.08321447610098438,,0.11083163394422368,-0.4987204539788225,0.1137528205487149,,-0.2064804842119082,0.06340699872996824,0.01069609074864355,0.11260127714417749,0.10778488763190124,0.08551697637589692,0.005095308269114018,0.09393861275002088,0.11041949108734728,0.012128600415059388
8,0.1179343796801752,0.048844671714884824,0.055063103520951936,0.13958254508226922,,-0.029175650115974207,-0.005664689621796448,0.002590591625645633,0.13643743337552772,-0.05108785067075663,0.016397537100241232,0.017510115984884368,-1.3689715243960587,0.07049677892827,0.13391593288775042,0.10590315348954697,,0.01892723243066561,0.08212520675485617,0.13732701620344037,0.13732701620344037,-0.005664689621796448,0.13684141404788666,-0.005664689621796448,0.13732701620344037,0.13112263056951923,0.1373270162034404,0.11806906804271514,0.09739779320489297,,,,,0.08901366393124918,0.002507070304224279,0.12345061839572018,,0.13898445531838388,-0.12590634674113127,0.1437158787477844,,-0.1952176223627236,,0.06750514792016479,0.13977705788659556,0.12898149545040544,0.14458344251548133,0.052213120404283365,0.13249661573411056,0.1373270162034404,0.01743113788054358
9,0.10572709592669308,-0.020771857841218377,0.017424071602007964,0.13754478439322562,,-0.07144154779767622,-0.005664689621796448,0.0031825954210382033,0.13215490061569596,-0.029795968236883196,-0.023805009257686627,0.020707595480896644,-9.6017783777157,0.04810506037744207,0.13391593288775042,0.10400378859345345,,-0.0033172233780757398,0.09209315911505225,0.13295139484373406,0.1328385353724609,-0.005664689621796448,0.13238537384858257,-0.005664689621796448,0.1328385353724609,0.125297219462602,0.13295139484373406,0.12727413985871827,0.14073418316059777,,,,,0.08829589092879753,0.002507070304224279,0.06596720582222308,,0.13672124963791585,-0.03505609531014105,0.1457116146835718,,-0.1956332275966322,,0.034254512131227786,0.1368310073180728,0.12368907774496826,0.15260378438089653,0.055912698663991886,0.14826757370896546,0.13295139484373406,0.020605522214994388
10,0.09984625438154,-0.059030775577833025,0.005849940003395293,0.1380360074559334,,-0.10845347825576032,-0.005664689621796448,0.003321416655434328,0.13194612846715226,-0.11245242527516033,-0.09356782915428905,0.02347030143043465,-13.61848238812675,0.021860688548441653,0.14137535097656556,0.0944927214404863,,-0.04779053482330877,0.10770403583429278,0.12903542603439333,0.12514229412171268,-0.005664689621796448,0.12443887172207202,-0.005664689621796448,0.12514229412171268,0.11374044250251325,0.12903542603439305,0.11890568982175312,0.18445385179871834,,,,,0.08968647500516269,0.002507070304224279,0.03605135160908009,,0.13612183824705823,-0.1223657502894409,0.14652635077786152,,-0.09327958914694298,,0.005316311139752061,0.1345665105269403,0.13013564872039318,0.15931920994145266,0.05498351988967749,0.15859120681371686,0.12903542603439305,0.02326219081722265
