x,AdaBoostClassifier,BaggingClassifier,BernoulliNB,CalibratedClassifierCV,CategoricalNB,ComplementNB,DecisionTreeClassifier,DummyClassifier,ExtraTreeClassifier,ExtraTreesClassifier,GaussianNB,GaussianProcessClassifier,GradientBoostingClassifier,HistGradientBoostingClassifier,KNeighborsClassifier,LabelPropagation,LabelSpreading,LinearDiscriminantAnalysis,LinearSVC,LogisticRegression,LogisticRegressionCV,MLPClassifier,MultinomialNB,NearestCentroid,NuSVC,PassiveAggressiveClassifier,Perceptron,QuadraticDiscriminantAnalysis,RadiusNeighborsClassifier,RandomForestClassifier,RidgeClassifier,RidgeClassifierCV,SGDClassifier,SVC
1,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.8946727549467276,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9002663622526637,0.9058219178082192,0.9058219178082192,0.8974505327245053,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.8918949771689497,,0.9058219178082192,0.9058219178082192,0.8946727549467276,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192
2,0.9057838660578387,0.9030441400304413,0.9057838660578387,0.9058219178082192,0.9057838660578387,0.8919330289193302,0.9030441400304413,0.9058219178082192,0.9030441400304413,0.9030441400304413,0.8725266362252665,0.9058219178082192,0.9030441400304413,0.9058219178082192,0.9030441400304413,0.9030441400304413,0.9030441400304413,0.8974505327245053,0.9030441400304413,0.9030441400304413,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.8669710806697107,,0.7358447488584474,0.9058219178082192,0.8725266362252665,0.9058219178082192,0.9030441400304413,0.9030441400304413,0.9030441400304413,0.9002663622526637,0.9030441400304413
3,0.9085616438356163,0.8974885844748858,0.9057838660578387,0.9058219178082192,0.9057838660578387,0.8918949771689497,0.9030441400304413,0.9058219178082192,0.9030441400304413,0.9030441400304413,0.8669710806697107,0.9058219178082192,0.9057838660578387,0.9058219178082192,0.9030441400304413,0.9030441400304413,0.9030441400304413,0.8918949771689497,0.9030441400304413,0.9030441400304413,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.8614155251141552,,0.7418949771689498,0.8974885844748858,0.8669710806697107,0.9058219178082192,0.9030441400304413,0.9030441400304413,0.9058219178082192,0.8947108066971079,0.9030441400304413
4,0.9084855403348554,0.9002283105022831,0.9084855403348554,0.9058219178082192,0.9002283105022831,0.8918949771689497,0.8974885844748858,0.9058219178082192,0.8974885844748858,0.8974885844748858,0.8419710806697107,0.9058219178082192,0.9002663622526637,0.9058219178082192,0.9002663622526637,0.8974885844748858,0.8974885844748858,0.8918949771689497,0.9030441400304413,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.8309741248097412,,0.7418949771689498,0.9113013698630137,0.8365296803652967,0.9058219178082192,0.8974885844748858,0.9002663622526637,0.9058219178082192,0.8947108066971079,0.9002663622526637
5,0.9112633181126333,0.8947488584474886,0.9030441400304413,0.9058219178082192,0.9030060882800608,0.8808219178082192,0.9003044140030442,0.9058219178082192,0.8947869101978692,0.8947869101978692,0.8197869101978691,0.9058219178082192,0.8975266362252663,0.9058219178082192,0.8974885844748858,0.8947869101978692,0.8920091324200913,0.8919330289193302,0.9030441400304413,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.8114916286149164,,0.7419330289193302,0.900304414003044,0.828082191780822,0.9030441400304413,0.8891933028919331,0.9002663622526637,0.9058219178082192,0.9085616438356163,0.9003044140030442
6,0.9084855403348554,0.8947488584474886,0.905745814307458,0.9058219178082192,0.9001902587519026,0.8366438356164384,0.8947869101978692,0.9058219178082192,0.8976027397260274,0.8975266362252663,0.8171232876712329,0.9030441400304413,0.8975646879756468,0.9030441400304413,0.8975266362252663,0.8976027397260274,0.8976027397260274,0.900228310502283,0.9030441400304413,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.9058219178082192,0.7922374429223743,,0.7529299847792998,0.9113013698630137,0.8198630136986301,0.9058219178082192,0.8920091324200913,0.9030441400304413,0.9058219178082192,0.7275114155251141,0.8975646879756468
7,0.9112633181126333,0.8837138508371385,0.905745814307458,0.9058219178082192,0.8974124809741248,0.8449391171993911,0.8947869101978692,0.9058219178082192,0.8920091324200913,0.8947869101978692,0.8143455098934551,0.9030441400304413,0.8947869101978692,0.9030441400304413,0.8947488584474886,0.8975646879756468,0.8975646879756468,0.900228310502283,0.9030441400304413,0.9058219178082192,0.9058219178082192,0.9057838660578387,0.9058219178082192,0.7922374429223743,,0.8891552511415526,0.9057838660578387,0.8448630136986301,0.9058219178082192,0.8947488584474886,0.9030441400304413,0.9058219178082192,0.8947108066971081,0.9003044140030442
8,0.9057458143074582,0.8837138508371385,0.9085235920852359,0.9058219178082192,0.9029680365296804,0.8254946727549468,0.8837138508371385,0.9058219178082192,0.8864535768645357,0.8891933028919329,0.8254566210045663,0.9030441400304413,0.8920091324200913,0.9058599695585997,0.9003044140030442,0.8920091324200913,0.8920091324200913,0.8974505327245053,0.9030441400304413,0.9030441400304413,0.9058219178082192,0.9030441400304413,0.9058219178082192,0.7785388127853882,,0.8808219178082192,0.8974124809741248,0.8503805175038052,,0.8891933028919329,0.9030441400304413,0.9058219178082192,0.8724505327245053,0.8947488584474886
9,0.9029299847792999,0.8947108066971079,0.9085235920852359,0.9058219178082192,0.9001902587519025,0.8255707762557078,0.8947108066971079,0.9058219178082192,0.8919330289193302,0.8919330289193302,0.8116057838660578,0.9058219178082192,0.9002663622526637,0.9058599695585997,0.9058599695585997,0.889269406392694,0.889269406392694,0.8946727549467276,0.9085616438356163,0.9085616438356163,0.9058219178082192,0.9030821917808218,0.9058219178082192,0.8033866057838661,,0.9168188736681888,0.8557458143074582,0.8366057838660579,,0.9002663622526637,0.9085616438356163,0.9058219178082192,0.7390791476407915,0.9003044140030442
10,0.9029680365296804,0.8946727549467276,0.9113013698630137,0.9058219178082192,0.9029680365296804,0.8116818873668189,0.8920091324200913,0.9058219178082192,0.8725266362252663,0.8891552511415526,0.7893835616438356,0.9030441400304413,0.8836757990867579,0.9058599695585997,0.9030821917808218,0.8781582952815828,0.8781582952815828,0.8918949771689497,0.9085616438356163,0.9085616438356163,0.9058219178082192,0.9030821917808218,0.9058219178082192,0.7784246575342465,,0.8974885844748858,0.8864155251141552,0.8060882800608828,,0.8864155251141552,0.9085616438356163,0.9058219178082192,0.8363774733637748,0.9003044140030442
