x,ARDRegression,AdaBoostRegressor,BaggingRegressor,BayesianRidge,CCA,DecisionTreeRegressor,DummyRegressor,ElasticNet,ElasticNetCV,ExtraTreeRegressor,ExtraTreesRegressor,GammaRegressor,GaussianProcessRegressor,GradientBoostingRegressor,HistGradientBoostingRegressor,HuberRegressor,IsotonicRegression,KNeighborsRegressor,KernelRidge,Lars,LarsCV,Lasso,LassoCV,LassoLars,LassoLarsCV,LassoLarsIC,LinearRegression,LinearSVR,MLPRegressor,MultiTaskElasticNet,MultiTaskElasticNetCV,MultiTaskLasso,MultiTaskLassoCV,NuSVR,OrthogonalMatchingPursuit,OrthogonalMatchingPursuitCV,PLSCanonical,PLSRegression,PassiveAggressiveRegressor,PoissonRegressor,QuantileRegressor,RANSACRegressor,RadiusNeighborsRegressor,RandomForestRegressor,Ridge,RidgeCV,SGDRegressor,SVR,TheilSenRegressor,TransformedTargetRegressor,TweedieRegressor
1,12.119467413325895,12.828835374462884,12.152128885870795,12.119467413325895,,12.17989463260115,12.416781940422382,12.407168771990953,12.107424108089187,12.146237846695858,12.130370238756308,12.38772963531802,12.162649888051577,12.179891418652456,12.416781940422382,12.368298183650019,12.122294648869357,12.430239687402073,20.96983572333342,12.114800891282188,12.114800891282188,12.416781940422382,12.114703836586754,12.416781940422382,12.114800891282188,12.114800891282188,12.114800891282188,13.374176240479548,58.71024526163804,,,,,12.241278967478426,12.114800891282188,,,,14.015757880462294,12.121723467885488,,14.464838165520558,12.416781940422382,12.132784596916089,12.114199799290118,12.114199799290118,12.14881668135009,12.771338064976455,14.011752435119197,12.114800891282188,12.387793574910846
2,12.085085341469874,12.50124095747388,12.158956681572576,12.067948497973406,,12.182008809768664,12.416781940422382,12.407186566974673,12.065539433571491,12.182008809768663,12.140728761405724,12.377459338408347,12.187427623064982,12.182001638518894,12.416781940422382,12.322523787088436,,12.328342171690604,16.9137545171633,12.061176558093475,12.061176558093475,12.416781940422382,12.061153952282668,12.416781940422382,12.061176558093475,12.061176558093475,12.061176558093477,13.408176513230138,41.70883270959188,,,,,12.193632091930004,12.114800891282188,12.061176558093475,,12.061176558093475,12.452878361486999,12.062288949042129,,14.41617468184583,12.319154975289205,12.12279285078535,12.058648402324051,12.058648402324051,12.11750522941082,12.752559533923291,13.764970358713015,12.061176558093477,12.37755325967971
3,12.040006647138073,12.978230081400834,12.082432896584745,12.014870493982203,,12.110344618563373,12.416781940422382,12.407186566974673,12.00945633759561,12.075969140173893,12.074380030974764,12.375796997395614,12.129920052206886,12.11035353484611,12.416781940422382,12.255882252279505,,12.27808392815274,13.494962817737727,12.001420005789697,12.001420005789697,12.416781940422382,12.007520962757296,12.416781940422382,12.001420005789697,12.001420005789697,12.001420005789699,12.770941041583495,34.991443542541305,,,,,12.109919439501839,12.114800891282188,12.001420005789697,,11.999770569830416,12.336711732812496,12.011716621695495,,14.150778619034687,12.398477289328,12.054596451058634,11.999123131266991,11.999123131266998,12.244894702530166,12.618667615735202,12.734331862923737,12.001420005789699,12.375970241058653
4,12.008918406419241,12.737753211040612,12.091465955014646,11.969179775237066,,12.119053885165881,12.416781940422382,12.407186566974673,11.960976248354466,12.121231862527612,12.084685516039725,12.368664326696912,12.167864947264563,12.113657104502652,12.35815586199802,12.230903230976558,,12.301000443412002,13.057461295206597,11.945547629634136,11.945547629634136,12.416781940422382,11.95297043203083,12.416781940422382,11.945547629634136,11.945547629634136,11.945547629634138,12.552619228372405,26.684237192408467,,,,,12.162381212018712,12.114800891282188,11.945547629634136,,11.941833354370292,12.230967471038282,11.957385136555942,,17.436510626592682,12.262585407287935,12.070798693813519,11.942172876405662,11.94217287640566,12.320863644916809,12.578960665370623,12.510067887594085,11.945547629634138,12.36876483238854
5,11.998968310431763,13.049629195153546,12.44838168132778,11.91863071369917,,12.569978061064205,12.416781940422382,12.405326419310018,11.91236613205065,12.585343326494748,12.509588358789639,12.349467913781686,12.737363568205499,12.462487722780276,12.238930210235758,12.17824630757951,,12.49937220975349,12.93049522895892,11.905395165667954,11.920707512261169,12.416781940422382,11.927137894521632,12.416781940422382,11.920707512261169,11.94811001465158,11.905395165667954,12.510558650064706,16.888138678723255,,,,,12.220285860659116,12.23293002202994,11.973511636487505,,11.899473634880668,13.323679557686116,11.896756993402322,,14.032625220854712,12.253858495434283,12.33791372934437,11.895359883668483,11.974790449180402,12.185792657976114,12.536216075875457,12.46395412129982,11.905395165667954,12.34986089071053
6,11.80566743266455,12.751595421126664,12.39427165419854,11.697436501632678,,12.58386201333817,12.416781940422382,12.380509705983876,11.70588640383214,12.675741364912053,12.489914999302123,12.307665797745168,13.85884441662942,12.374748093472359,11.954006851687605,11.95629473908619,,12.615278321492996,12.466248674728416,11.719148403824098,11.719609080785453,12.416781940422382,11.728712545592831,12.416781940422382,11.719609080785453,11.777918321042005,11.719148403824098,12.083969996536021,13.739739287316537,,,,,12.127189950230898,12.253649311496881,11.795535840104847,,11.713730176572433,14.526742635392521,11.683071078196308,,13.642851075913786,12.093080001856071,12.338291849205794,11.700442009242572,11.722265752734918,11.942200351832032,12.32978208481042,11.983881992505491,11.719148403824098,12.308014794529644
7,11.795511699861406,12.530157043105369,12.442259274315512,11.662294413635529,,12.636064980618933,12.416781940422382,12.380509705983876,11.674074266655905,12.74607818929753,12.552784465287917,12.30574574971615,13.298724124892514,12.26839902102751,11.939083831887674,11.901532135978234,,12.54705206221424,12.139034734159612,11.679106399811905,11.682210316086795,12.416781940422382,11.688894549583893,12.416781940422382,11.682210316086795,11.679106399811905,11.679106399811905,11.937255820126865,13.073102305468772,,,,,12.10236619328261,12.253649311496881,11.847205429763306,,11.67581063373223,13.188732252421467,11.653879567398993,,13.808106918256021,11.969957062491774,12.357188554915856,11.662896185827881,11.687292619107897,11.811052761223667,12.377241367517605,11.777796417450803,11.679106399811905,12.306395497398734
8,11.62768032541412,12.328477606152639,12.210346080355787,11.487685522285085,,12.53419480074337,12.416781940422382,12.36640918699363,11.505361204934065,12.582003102520394,12.34949546913486,12.27318984008082,18.867178358825665,11.97267856403856,11.538980838326438,11.714701711971038,,12.307173535024946,11.871043250872662,11.504868606123132,11.504868606123132,12.416781940422382,11.508359589888235,12.416781940422382,11.504868606123132,11.536716561963484,11.50486860612313,11.642890450238534,12.085402510887272,,,,,11.84598265965459,12.353583382470603,11.585466734050803,,11.493203666995294,13.652121165372396,11.460769480223853,,13.486638462370609,,11.962383575289191,11.487451636239015,11.55372190695515,11.525806235677267,12.090847753605358,11.548586891065334,11.50486860612313,12.273786142745793
9,11.71329025396078,12.49033690860631,12.296575825070448,11.503656961097873,,12.920762261313593,12.416781940422382,12.36308134565488,11.533757695224148,13.034074245834988,12.58554168546496,12.252961583434901,42.00675820713473,12.131658427016045,11.538980838326438,11.726091493095817,,12.441488346240984,11.812977904433971,11.538861352198932,11.539688014007004,12.416781940422382,11.542939000046545,12.416781940422382,11.539688014007004,11.578023295603654,11.538861352198932,11.571180516203219,11.467729265868366,,,,,11.846685265777863,12.353583382470603,11.972575334836057,,11.51419596260713,12.782285639773123,11.449826832545535,,14.142306448582687,,12.140848300353257,11.511128543089615,11.593528742060608,11.434477781537245,12.06521855192297,11.443911339712221,11.538861352198932,12.253690719531436
10,11.75465448431097,12.457279782740226,12.60788500224411,11.5119936279092,,13.084704171883436,12.416781940422382,12.36219608484485,11.54467174973221,13.263313892533919,12.938982382102001,12.237050368409923,48.0251613635073,12.278190796669612,11.48699819436231,11.810544444309892,,12.7212610872676,11.740463588070826,11.577902289991115,11.599673062482475,12.416781940422382,11.603090631726289,12.416781940422382,11.599673062482475,11.655764439796696,11.577902289991115,11.668184103174905,11.257764880580718,,,,,11.842150178757633,12.353583382470603,12.17931710301732,,11.534429662524635,12.323390819330973,11.456766100641163,,12.716868007528264,,12.328590165636232,11.538915715029399,11.56004277224818,11.397809170159194,12.073308857079354,11.39929205344306,11.577902289991115,12.238432748381081
